PersonID,DIV_CDE,DEGR_CDE,DEGREE_DESC,DTE_DEGR_CONFERRED,MAJOR_1,MAJOR_1_DESC
74397540,UG,BS   ,Bachelor of Science,5/3/22,BIOPR,BIOLOGY: PRE-MED
62285230,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
62315820,UG,BS   ,Bachelor of Science,8/31/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
64346730,UG,BS   ,Bachelor of Science,3/11/22,BSMPO,MINISTERIAL LDRSP: PASTORAL CARE & COUNSELING
64364020,UG,BS   ,Bachelor of Science,12/10/21,BSCRO,Criminal Justice (SN)
64368010,UG,BS   ,Bachelor of Science,12/10/20,BSMLX,MINISTERIAL LEADERSHIP (SN)
64382640,UG,BS   ,Bachelor of Science,12/17/20,ELEMK,Elementary Education
70826490,UG,BS   ,Bachelor of Science,6/30/19,BSDMD,Digital Media & Design (SN)
70867720,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
70877030,UG,BS   ,Bachelor of Science,4/30/21,BSFIN,Finance
136314360,UG,BS   ,Bachelor of Science,12/12/23,BSSPT,Sport Management
135969890,UG,BS   ,Bachelor of Science,5/2/23,BSGS,General Studies
74404190,UG,BA   ,Bachelor of Arts,4/29/22,BABS,BIBLICAL STUDIES
74405520,UG,BS   ,Bachelor of Science,4/28/22,BSKPT,Kinesiology: Pre-Physical Therapy
74409510,UG,BBA  ,Bachelor of Busi Admin,5/2/23,BBA,Business Administration (SN)
74410840,UG,BS   ,Bachelor of Science,5/3/22,SDBIO,Secondary Biology
74424140,UG,BS   ,Bachelor of Science,4/27/23,BSN,Nursing
74425470,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
74432120,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
74433450,UG,BS   ,Bachelor of Science,12/10/21,BSLDR,Organizational Leadership
74438770,UG,BS   ,Bachelor of Science,12/15/22,BSMUB,MUSIC BUSINESS
74441430,UG,BS   ,Bachelor of Science,5/3/22,BSLGS,Legal Studies
74446750,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
74449410,UG,BS   ,Bachelor of Science,12/10/21,BSKPT,Kinesiology: Pre-Physical Therapy
62333110,UG,AM   ,ASSOC MIN LEADERSHIP,5/4/18,AML,Ministerial Leadership (SN)
62337100,UG,BS   ,Bachelor of Science,4/30/21,BSMGT,Management
62343750,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
64386630,UG,BS   ,Bachelor of Science,2/28/21,BSCOM,COMMUNICATION
64413230,UG,BS   ,Bachelor of Science,12/14/18,BSCRM,Criminal Justice
131977230,UG,BS   ,Bachelor of Science,5/2/23,BSTHM,Tourism & Hospitality Management
44952670,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
1441720,UG,BS   ,Bachelor of Science,4/26/19,ESED5,Exceptional Student Education 4/1
70879690,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
74450740,UG,BS   ,Bachelor of Science,12/15/22,BSINB,International Business
74456060,UG,BA   ,Bachelor of Arts,12/10/21,BAEIC,ENGLISH & INTERCULTURAL STUDIES
74464040,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
74476010,UG,BS   ,Bachelor of Science,4/29/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
74481330,UG,BS   ,Bachelor of Science,8/23/22,BSFLM,Film Production
74486650,UG,BS   ,Bachelor of Science,4/28/22,BSCOM,COMMUNICATION
73368120,UG,BS   ,Bachelor of Science,5/3/22,BSCMS,Communication & Mass Media (SN)
74489310,UG,BS   ,Bachelor of Science,3/1/23,BSN,Nursing
74490640,UG,BS   ,Bachelor of Science,4/30/21,BSN,Nursing
74491970,UG,BSW  ,Bachelor of Social Work,12/15/22,BSW,Social Work
74501280,UG,BS   ,Bachelor of Science,5/3/22,BSTHM,Tourism & Hospitality Management
74502610,UG,BS   ,Bachelor of Science,5/3/22,ELEMK,Elementary Education
74503940,UG,BS   ,Bachelor of Science,5/3/22,BSOLE,ORGANIZATIONAL LEADERSHIP: ENTREPRENEURIAL
64454460,UG,BS   ,Bachelor of Science,12/8/22,BSACT,Accounting
64455790,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
64462440,UG,BS   ,Bachelor of Science,4/29/22,BSBCR,BIOCHEMISTRY: RESEARCH
66204740,UG,BS   ,Bachelor of Science,12/13/19,BSFIN,Finance
66206070,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
66208730,UG,BS   ,Bachelor of Science,4/26/19,BSSMC,SPORT MANAGEMENT: COACHING
66212720,UG,BS   ,Bachelor of Science,12/10/21,BSMUB,MUSIC BUSINESS
66227350,UG,BS   ,Bachelor of Science,12/14/18,BSMKT,Marketing
66237990,UG,BA   ,Bachelor of Arts,12/13/19,BABS,BIBLICAL STUDIES
66240650,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
66241980,UG,BS   ,Bachelor of Science,12/10/20,BSPMN,PRACTICAL MINISTRIES
66243310,UG,BS   ,Bachelor of Science,12/13/19,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
66244640,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
66247300,UG,AA   ,Associate of Arts,12/17/20,AAGT,GENERAL EDUCATION
66249960,UG,BA   ,Bachelor of Arts,7/10/20,BAEIC,ENGLISH & INTERCULTURAL STUDIES
66252620,UG,BS   ,Bachelor of Science,12/13/19,BSPSY,Psychology
66255280,UG,BS   ,Bachelor of Science,12/10/21,BSPSY,Psychology
66257940,UG,BS   ,Bachelor of Science,4/30/21,BSBIM,Biology: Medical Sciences
106986530,UG,AML  ,Assoc Min Leadership,3/17/22,AAMLO,MINISTERIAL LEADERSHIP (SN)
54757430,UG,BSW  ,Bachelor of Social Work,8/31/18,BSW,Social Work
54758760,UG,BS   ,Bachelor of Science,6/30/18,BSSME,SPORT MANAGEMENT: PE & COACHING
54410300,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
54411630,UG,BS   ,Bachelor of Science,5/4/18,BSKEX,Kinesiology: Exercise Science
54996830,UG,BS   ,Bachelor of Science,4/26/19,BSMUB,MUSIC BUSINESS
54998160,UG,BS   ,Bachelor of Science,1/31/18,BSPSY,Psychology
6555570,UG,BS   ,Bachelor of Science,4/26/19,BSKEX,Kinesiology: Exercise Science
74509260,UG,BS   ,Bachelor of Science,4/30/21,BSACT,Accounting
74511920,UG,BS   ,Bachelor of Science,1/20/23,BSN,Nursing
74517240,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
74518570,UG,BS   ,Bachelor of Science,4/30/21,BSKOT,Kinesiology: Pre-Occupational Therapy
74521230,UG,BS   ,Bachelor of Science,5/3/22,BSKEX,Kinesiology: Exercise Science
74527880,UG,BS   ,Bachelor of Science,12/8/22,BSN,Nursing
74530540,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
74537190,UG,BM   ,Bachelor of Music,1/23/23,BMPP,MUSIC PERFORMANCE: PIANO
74547830,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
21101780,UG,BS   ,Bachelor of Science,2/12/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
21210840,UG,BS   ,Bachelor of Science,5/4/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
64493030,UG,BS   ,Bachelor of Science,4/30/21,BSKEX,Kinesiology: Exercise Science
64501010,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
66259270,UG,BS   ,Bachelor of Science,6/20/20,BSMGT,Management
66261930,UG,BS   ,Bachelor of Science,4/30/21,BSDJR,DIGITAL JOURNALISM
66265920,UG,BS   ,Bachelor of Science,12/13/19,BSBCT,BROADCASTING
66287200,UG,BS   ,Bachelor of Science,12/13/19,BSN,Nursing
66289860,UG,BS   ,Bachelor of Science,12/10/20,BSKPT,Kinesiology: Pre-Physical Therapy
66303160,UG,BS   ,Bachelor of Science,5/3/22,BSPSO,PSYCHOLOGY (SN)
1558760,UG,BS   ,Bachelor of Science,12/14/18,BSBPL,Business & Professional Leadership (SN)
106741810,UG,BS   ,Bachelor of Science,12/12/23,BSPSO,PSYCHOLOGY (SN)
51979060,UG,BS   ,Bachelor of Science,11/30/20,BSFLM,Film Production
55446370,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
74551820,UG,BS   ,Bachelor of Science,4/28/22,BSBIM,Biology: Medical Sciences
74553150,UG,BS   ,Bachelor of Science,12/15/22,BSCMS,Communication & Mass Media (SN)
74558470,UG,BME  ,Bachelor of Music Educati,12/8/22,BMED,Music Education
74561130,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
74562460,UG,BS   ,Bachelor of Science,4/28/22,ELEMK,Elementary Education
74565120,UG,BS   ,Bachelor of Science,4/30/21,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
74567780,UG,BS   ,Bachelor of Science,8/26/22,BSLDR,Organizational Leadership
71399720,UG,BS   ,Bachelor of Science,4/24/20,BSLGS,Legal Studies
74579750,UG,BS   ,Bachelor of Science,12/12/23,BSBPL,Business & Professional Leadership (SN)
74582410,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
74589060,UG,BS   ,Bachelor of Science,5/3/22,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
74591720,UG,BS   ,Bachelor of Science,4/29/22,BSCHM,CHURCH MUSIC
66305820,UG,BBA  ,Bachelor of Busi Admin,4/24/20,BBA,Business Administration (SN)
66309810,UG,BS   ,Bachelor of Science,12/10/20,BSPMN,PRACTICAL MINISTRIES
66320450,UG,ACM  ,Assoc Christian Ministry,12/14/18,ACM,Christian Ministry (SN)
66321780,UG,BS   ,Bachelor of Science,4/24/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
66323110,UG,AM   ,ASSOC MIN LEADERSHIP,3/31/19,AML,Ministerial Leadership (SN)
66339070,UG,BSW  ,Bachelor of Social Work,12/10/20,BSW,Social Work
66344390,UG,BS   ,Bachelor of Science,4/26/19,BSBCT,BROADCASTING
110824910,UG,BS   ,Bachelor of Science,12/15/22,RNBSN,Nursing (SN)
55453020,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
55385190,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
55326670,UG,BS   ,Bachelor of Science,12/14/18,BSCTS,MANAGEMENT INFORMATION SYSTEMS
55329330,UG,BBA  ,Bachelor of Busi Admin,4/26/19,BBA,Business Administration (SN)
55773550,UG,BS   ,Bachelor of Science,5/4/18,BSMED,MUSIC EDUCATION (K-12)
55781530,UG,BS   ,Bachelor of Science,4/30/18,ELEMK,Elementary Education
74607680,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
74611670,UG,BS   ,Bachelor of Science,12/10/20,BSCYF,"CHILDREN, YOUTH, & FAMILY MINISTRIES"
72778930,UG,BS   ,Bachelor of Science,8/23/22,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
74614330,UG,BS   ,Bachelor of Science,4/28/22,BSN,Nursing
74615660,UG,BS   ,Bachelor of Science,12/20/22,BSBIM,Biology: Medical Sciences
74616990,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
74622310,UG,BS   ,Bachelor of Science,12/15/22,BSCRO,Criminal Justice (SN)
74623640,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
74624970,UG,BS   ,Bachelor of Science,4/29/22,BSMGT,Management
74628960,UG,BS   ,Bachelor of Science,4/30/21,SDENG,Secondary English
74638270,UG,BS   ,Bachelor of Science,12/15/22,BSLLO,Ministerial Leadership: Missional Leadership
74640930,UG,BS   ,Bachelor of Science,4/24/20,BSCRM,Criminal Justice
64554210,UG,BS   ,Bachelor of Science,4/28/22,ELEMK,Elementary Education
66351040,UG,BS   ,Bachelor of Science,12/12/23,ELEMK,Elementary Education
66355030,UG,BA   ,Bachelor of Arts,8/20/20,BAICS,INTERCULTURAL STUDIES
66372320,UG,BS   ,Bachelor of Science,12/10/21,BSN,Nursing
66401580,UG,BS   ,Bachelor of Science,12/10/21,BSCMS,Communication & Mass Media (SN)
52964590,UG,BS   ,Bachelor of Science,8/31/18,BSPMN,PRACTICAL MINISTRIES
111633550,UG,BS   ,Bachelor of Science,4/29/22,BSBIM,Biology: Medical Sciences
112052500,UG,BS   ,Bachelor of Science,12/8/22,BSN,Nursing
111408780,UG,BA   ,Bachelor of Arts,12/8/22,BAHIS,HISTORY
110645360,UG,BBA  ,Bachelor of Busi Admin,5/3/22,BBA,Business Administration (SN)
55184360,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
55736310,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
57349600,UG,BS   ,Bachelor of Science,4/26/19,BIOPR,BIOLOGY: PRE-MED
57352260,UG,BME  ,Bachelor of Music Educati,12/13/19,BMED,Music Education
57353590,UG,BS   ,Bachelor of Science,4/30/21,BSGSU,GENERAL STUDIES (SN)
57354920,UG,BS   ,Bachelor of Science,8/31/18,BSSMB,SPORT MANAGEMENT: BUSINESS
74644920,UG,BA   ,Bachelor of Arts,4/29/22,BAVAR,Visual Arts
74646250,UG,BS   ,Bachelor of Science,12/10/21,BSPMN,PRACTICAL MINISTRIES
74648910,UG,BS   ,Bachelor of Science,4/30/21,BSCRM,Criminal Justice
74651570,UG,BSW  ,Bachelor of Social Work,12/10/21,BSW,Social Work
74652900,UG,BS   ,Bachelor of Science,4/29/22,BIOPR,BIOLOGY: PRE-MED
74655560,UG,BS   ,Bachelor of Science,4/30/21,BSPLS,Political Science
74656890,UG,BS   ,Bachelor of Science,12/10/21,BSLDR,Organizational Leadership
74662210,UG,BS   ,Bachelor of Science,4/28/22,BSKEX,Kinesiology: Exercise Science
74667530,UG,BA   ,Bachelor of Arts,4/24/20,BAICS,INTERCULTURAL STUDIES
74675510,UG,AA   ,Associate of Arts,12/17/20,AAGN,General Education
74680830,UG,BS   ,Bachelor of Science,12/10/21,BSKEX,Kinesiology: Exercise Science
64590120,UG,BS   ,Bachelor of Science,5/4/18,BSPSO,PSYCHOLOGY (SN)
3209290,UG,BS   ,Bachelor of Science,6/30/21,BSBIO,General Biology
66288530,UG,BS   ,Bachelor of Science,4/26/19,BSLDO,Organizational Leadership (SN)
66409560,UG,BS   ,Bachelor of Science,12/13/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
66416210,UG,BS   ,Bachelor of Science,6/30/21,BSMNL,MINISTERIAL LEADERSHIP (SN)
66433500,UG,BS   ,Bachelor of Science,12/13/19,BSHUS,Human Services (SN)
65985290,UG,BS   ,Bachelor of Science,12/14/18,BSMGT,Management
66449460,UG,BS   ,Bachelor of Science,4/30/21,BSLGS,Legal Studies
66452120,UG,BS   ,Bachelor of Science,12/10/20,BSPLS,Political Science
55430410,UG,BS   ,Bachelor of Science,12/13/19,BSSMK,SPORT MANAGEMENT: KINESIOLOGY
74687480,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
74699450,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
74700780,UG,BS   ,Bachelor of Science,5/3/22,BSPSY,Psychology
74704770,UG,AA   ,Associate of Arts,8/10/21,AAGN,General Education
74707430,UG,BS   ,Bachelor of Science,5/3/22,BSSMT,SPORT MANAGEMENT: PHYSICAL EDUCATION
44830310,UG,BM   ,Bachelor of Music,5/4/18,BMPV,MUSIC PERFORMANCE: VOCAL
66457440,UG,BS   ,Bachelor of Science,4/26/19,BSHUS,Human Services (SN)
66470740,UG,BS   ,Bachelor of Science,10/22/21,BSLDO,Organizational Leadership (SN)
66473400,UG,BS   ,Bachelor of Science,12/17/20,BSKOT,Kinesiology: Pre-Occupational Therapy
66474730,UG,BA   ,Bachelor of Arts,4/30/21,BAENG,ENGLISH
66476060,UG,BA   ,Bachelor of Arts,4/30/21,BAVAR,Visual Arts
46596550,UG,BBA  ,Bachelor of Busi Admin,9/30/18,BBA,Business Administration (SN)
46599210,UG,BS   ,Bachelor of Science,8/22/23,BSLDO,Organizational Leadership (SN)
46601870,UG,BS   ,Bachelor of Science,5/4/18,BSPMN,PRACTICAL MINISTRIES
50953630,UG,BA   ,Bachelor of Arts,12/14/18,BAWM,WORSHIP MINISTRIES
50957620,UG,BA   ,Bachelor of Arts,4/26/19,BAICS,INTERCULTURAL STUDIES
50960280,UG,BS   ,Bachelor of Science,5/4/18,BSMGT,Management
74728710,UG,BS   ,Bachelor of Science,5/4/22,BSBCT,BROADCASTING
74731370,UG,BS   ,Bachelor of Science,4/28/22,BSECE,Early Childhood Education
121350530,UG,BS   ,Bachelor of Science,8/22/23,BSGS,General Studies
119709310,UG,BS   ,Bachelor of Science,8/25/23,BSCRM,Criminal Justice
66505320,UG,BA   ,Bachelor of Arts,8/31/19,BAMUS,Music
66507980,UG,BA   ,Bachelor of Arts,4/30/21,BAGRD,Graphic Design
66514630,UG,BS   ,Bachelor of Science,5/3/22,ESED5,Exceptional Student Education 4/1
56141960,UG,BS   ,Bachelor of Science,8/31/18,BSMNL,MINISTERIAL LEADERSHIP (SN)
55643210,UG,BS   ,Bachelor of Science,4/26/19,BSMGT,Management
51764930,UG,BS   ,Bachelor of Science,12/14/18,BSMKT,Marketing
66546550,UG,BS   ,Bachelor of Science,12/10/21,BSMLM,Ministerial Leadership: Christian Ministry (SN)
66554530,UG,BS   ,Bachelor of Science,12/10/21,BSCOM,COMMUNICATION
65731260,UG,AA   ,Associate of Arts,7/11/22,AAGN,General Education
40953360,UG,BS   ,Bachelor of Science,3/10/20,BSDMD,Digital Media & Design (SN)
66569160,UG,BS   ,Bachelor of Science,12/10/21,BSMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (SN)
66573150,UG,BS   ,Bachelor of Science,12/13/19,BSPSO,PSYCHOLOGY (SN)
51771580,UG,BA   ,Bachelor of Arts,4/26/19,BAHIS,HISTORY
51238250,UG,BSW  ,Bachelor of Social Work,12/14/18,BSW,Social Work
51248890,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
38343900,UG,AA   ,Associate of Arts,4/26/19,AAGN,General Education
93162510,UG,ACM  ,Assoc Christian Ministry,5/13/22,ACM,Christian Ministry (SN)
3251850,UG,BS   ,Bachelor of Science,8/31/19,BSACT,Accounting
47886650,UG,BS   ,Bachelor of Science,5/4/18,BSPSY,Psychology
51685130,UG,BS   ,Bachelor of Science,4/24/20,BSLDR,Organizational Leadership
93175810,UG,BS   ,Bachelor of Science,10/20/21,RNBSN,Nursing (SN)
93178470,UG,BS   ,Bachelor of Science,5/2/23,BSBIM,Biology: Medical Sciences
93183790,UG,BS   ,Bachelor of Science,4/27/23,BSCSD,Communication Sciences & Disorders
93187780,UG,BS   ,Bachelor of Science,12/7/23,BSPSY,Psychology
93206400,UG,BS   ,Bachelor of Science,12/12/23,BSKEX,Kinesiology: Exercise Science
93213050,UG,BS   ,Bachelor of Science,5/3/22,BSLDR,Organizational Leadership
66622360,UG,BS   ,Bachelor of Science,3/28/22,BSCRM,Criminal Justice
66625020,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
66627680,UG,BS   ,Bachelor of Science,4/24/20,BSPMN,PRACTICAL MINISTRIES
66630340,UG,BSW  ,Bachelor of Social Work,4/30/21,BSW,Social Work
61061630,UG,BM   ,Bachelor of Music,4/30/21,BMPV,MUSIC PERFORMANCE: VOCAL
51693110,UG,BS   ,Bachelor of Science,4/26/19,BSMKT,Marketing
90632850,UG,BS   ,Bachelor of Science,12/8/22,BSPSY,Psychology
93221030,UG,BSW  ,Bachelor of Social Work,12/7/23,BSW,Social Work
93229010,UG,BBA  ,Bachelor of Busi Admin,12/12/23,BBA,Business Administration (SN)
93230340,UG,BS   ,Bachelor of Science,5/2/23,BSPSO,PSYCHOLOGY (SN)
93236990,UG,BS   ,Bachelor of Science,12/8/22,BSPLS,Political Science
93239650,UG,BS   ,Bachelor of Science,12/7/23,BSMKT,Marketing
93247630,UG,BSW  ,Bachelor of Social Work,4/28/22,BSW,Social Work
93254280,UG,ACM  ,Assoc Christian Ministry,5/13/22,ACM,Christian Ministry (SN)
66684870,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
66686200,UG,BS   ,Bachelor of Science,12/10/21,BSMUB,MUSIC BUSINESS
66690190,UG,BS   ,Bachelor of Science,5/3/22,BSN,Nursing
67955020,UG,AML  ,Assoc Min Leadership,12/13/19,AML,Ministerial Leadership (SN)
67968320,UG,AML  ,Assoc Min Leadership,12/14/18,AML,Ministerial Leadership (SN)
67982950,UG,BFA  ,Bachelor of Fine Arts,12/10/21,BFACW,Creative Writing
67986940,UG,BS   ,Bachelor of Science,4/24/20,BSCOM,COMMUNICATION
67908470,UG,BS   ,Bachelor of Science,12/17/20,BSBCT,BROADCASTING
56717850,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
57038380,UG,BS   ,Bachelor of Science,12/14/18,BSGRD,Graphic Design
57039710,UG,BS   ,Bachelor of Science,4/26/19,BSPSY,Psychology
57042370,UG,BS   ,Bachelor of Science,5/4/18,BSLGS,Legal Studies
57043700,UG,BA   ,Bachelor of Arts,5/4/18,BAMAT,MATHEMATICS
57045030,UG,BS   ,Bachelor of Science,4/26/19,SDSSC,Secondary Social Sciences
57049020,UG,BA   ,Bachelor of Arts,4/26/19,BABS,BIBLICAL STUDIES
113370530,UG,BS   ,Bachelor of Science,5/2/23,BSMKT,Marketing
85783670,UG,BS   ,Bachelor of Science,1/24/24,BSMBO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (SN)
119372820,UG,BS   ,Bachelor of Science,10/17/23,BSPSO,PSYCHOLOGY (SN)
93258270,UG,BS   ,Bachelor of Science,8/15/23,BSSMB,SPORT MANAGEMENT: BUSINESS
93272900,UG,BS   ,Bachelor of Science,12/15/22,BSPR,PUBLIC RELATIONS
93282210,UG,BS   ,Bachelor of Science,6/29/23,RNBSN,Nursing (SN)
66696840,UG,BS   ,Bachelor of Science,12/10/20,BSPSY,Psychology
66698170,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
66707480,UG,BS   ,Bachelor of Science,4/30/21,BSLDO,Organizational Leadership (SN)
66708810,UG,BS   ,Bachelor of Science,12/10/21,BSHUS,Human Services (SN)
64947890,UG,BS   ,Bachelor of Science,12/10/20,BSLDO,Organizational Leadership (SN)
68017530,UG,BS   ,Bachelor of Science,12/17/20,BSCRO,Criminal Justice (SN)
2601480,UG,BS   ,Bachelor of Science,8/20/20,BSMLM,Ministerial Leadership: Christian Ministry (SN)
112532630,UG,BS   ,Bachelor of Science,12/12/23,BPMCO,MINISTERIAL LEADERSHIP: CHRISTIAN MINISTRY (PA-O)
79748130,UG,BS   ,Bachelor of Science,6/27/23,BPMP,MINISTRY: PASTORAL MINISTRY (PA-M)
93295510,UG,BS   ,Bachelor of Science,4/28/22,BSCOM,COMMUNICATION
93311470,UG,BS   ,Bachelor of Science,4/29/22,BSCOM,COMMUNICATION
93312800,UG,BFA  ,Bachelor of Fine Arts,4/29/22,BFACW,Creative Writing
93319450,UG,BS   ,Bachelor of Science,10/26/21,RNBSN,Nursing (SN)
93324770,UG,BS   ,Bachelor of Science,12/7/23,BSCOM,COMMUNICATION
66228680,UG,BS   ,Bachelor of Science,12/13/19,BSMGT,Management
68030830,UG,BS   ,Bachelor of Science,5/3/22,BSCRM,Criminal Justice
68032160,UG,BS   ,Bachelor of Science,12/10/21,BSMGT,Management
68033490,UG,BS   ,Bachelor of Science,4/24/20,BSLDO,Organizational Leadership (SN)
68034820,UG,BS   ,Bachelor of Science,4/30/21,BSPSY,Psychology
119507150,UG,BS   ,Bachelor of Science,6/27/23,BPMTO,MINISTERIAL LEADERSHIP: BIBLICAL STUDIES (PA-O)
76741000,UG,AA   ,Associate of Arts,3/7/23,AAGN,General Education
64703170,UG,BS   ,Bachelor of Science,5/3/22,BSMLB,Ministerial Leadership: Biblical Studies (SN)
75667690,UG,BA   ,Bachelor of Arts,12/10/21,BLCTP,"LANGUAGE, CULTURE, & TRADE: POLITICAL SCIENCE"
93332750,UG,BS   ,Bachelor of Science,12/8/22,BSKOT,Kinesiology: Pre-Occupational Therapy
93335410,UG,BS   ,Bachelor of Science,5/2/23,BSKEX,Kinesiology: Exercise Science
93350040,UG,BS   ,Bachelor of Science,5/2/23,BSKAT,Kinesiology: Pre-Athletic Training
93369990,UG,BS   ,Bachelor of Science,8/22/23,BSMC,"MINISTRY: CHILDREN, YOUTH, & FAMILY MINISTRY"
93371320,UG,BS   ,Bachelor of Science,4/27/23,BSACT,Accounting
93372650,UG,BS   ,Bachelor of Science,12/7/23,BSPCJ,Psychology & Criminal Justice
93373980,UG,BS   ,Bachelor of Science,4/28/22,BSMKT,Marketing
93375310,UG,BS   ,Bachelor of Science,12/7/23,BSBIM,Biology: Medical Sciences
61319650,UG,BA   ,Bachelor of Arts,4/26/19,BAMUS,Music
66759350,UG,BS   ,Bachelor of Science,10/20/20,BSMNL,MINISTERIAL LEADERSHIP (SN)
68076050,UG,BS   ,Bachelor of Science,12/14/18,BSMAC,Mathematics: Actuarial
68077380,UG,BS   ,Bachelor of Science,4/30/21,ELEMK,Elementary Education
68081370,UG,BS   ,Bachelor of Science,4/30/21,BSINB,International Business
56845530,UG,BS   ,Bachelor of Science,4/26/19,BSN,Nursing
51824780,UG,BS   ,Bachelor of Science,4/26/19,BSMNL,MINISTERIAL LEADERSHIP (SN)
54490100,UG,BS   ,Bachelor of Science,8/31/19,BSPMN,PRACTICAL MINISTRIES
